genome_id	covered	length	percent_covered
G001507335	306	3874851	0.0078970778489289
G001507665	486	3264334	0.014888182398002166
G001508275	999	2230728	0.044783586344906236
G001508735	150	2113389	0.007097604842269928
G001508895	150	1280701	0.011712335666170323
G001509335	151	2035615	0.007417905645222696
G001509795	307	7587313	0.004046228223351271
G001511815	302	9336284	0.003234691661050585
G001512435	302	1954048	0.015455096292414516
G001512605	288	2268227	0.01269714186454883
G001512625	255	1409931	0.0180859914421344
G001512635	3201	2645544	0.12099590859195689
G001512685	437	1608397	0.02716990892174009
G001512695	581	2349620	0.024727402728951912
G001512765	1554	1902376	0.0816873215389597
G001512945	210	1397797	0.01502364077187174
G001513045	9287	2451967	0.37875713661725463
G001513155	428	2564200	0.01669136572810233
G001513185	179	1736343	0.010309023044410004
G001513255	565	1516698	0.03725197765145072
G001513785	150	4396467	0.003411830453862158
G001513975	157	8412849	0.0018661930102394563
G001514045	339	9845042	0.0034433575803942736
G001514435	167584	1787436	9.375664359451191
G001514455	2715	6325839	0.04291920802916419
G001514495	3506	7330303	0.04782885509644008
G001515305	972	4394459	0.022118763652135564
G001515525	635	4719913	0.013453637810696934
G001516055	1231	4107376	0.029970472632649167
G001517185	1680	3856602	0.043561663868866944
G001517865	302	1305288	0.023136656431377595
G001517915	151	1773500	0.00851423738370454
G001518815	11134	4834356	0.23030989029355722
G001521855	747	3298776	0.022644762784741975
G001525595	2473	5210512	0.047461746561566306
G001534765	17347	2964527	0.5851523700070871
G001535965	151	2350495	0.006424178736819265
G001536005	151	2247393	0.006718896072026566
G001536065	151	2070952	0.007291332681781133
G001536105	151	1670584	0.009038755309520502
G001536125	151	2004159	0.007534332355865977
G001536165	154	846046	0.018202319968417792
G001536185	156	1569485	0.009939566163423034
G001536205	151	1975097	0.007645194134769077
G001541125	333	1816175	0.018335237518410947
G001542405	516	8102883	0.006368103797129984
G001542565	302	4434904	0.0068096175249791205
G001542775	1496	3689726	0.040545016079784786
G001543175	7129	1974262	0.36109695673623865
G001543265	2692	5101809	0.05276559745768609
G001543285	134219	2199877	6.101204749174613
G001543345	102019	2622031	3.8908388192206727
G001543385	306	3045046	0.010049109274539694
G001543395	3817	2369262	0.1611050192000716
G001543405	957	3038722	0.031493502860742116
G001543875	212	2596821	0.008163828003547414
G001544015	401	3817036	0.010505533612991861
G001544335	1379	1947400	0.07081236520488857
G001544375	16380	2855094	0.5737114084510002
G001544555	723	10056389	0.00718945935762827
G001545095	3043	2511506	0.12116236234355005
G001546115	184	4589803	0.004008886655919655
G001546135	994	2345487	0.04237925855056967
G001547995	1003	3198265	0.031360753408488665
G001548015	4332	7558060	0.05731629545147829
G001548055	151	2698323	0.0055960683728375
G001548115	970	4426279	0.021914569777458676
G001548375	302	6987611	0.004321934921677809
G001548395	176	5480261	0.0032115258744063466
G001548435	823	6761717	0.012171464732996072
G001548455	155	5826903	0.0026600751720081833
G001549985	4660	4099812	0.11366374848407683
G001552095	391	3626622	0.010781382785412982
G001552255	669	3631869	0.018420267911645492
G001552295	5359	2332854	0.22971861933922996
G001552375	151	3971087	0.003802485314474349
G001552415	2208	2686479	0.0821893638476236
G001552435	2013	3300082	0.06099848428008759
G001552455	2945	3479086	0.08464866921944442
G001552475	1271	2976377	0.04270292372236447
G001552615	189	5647380	0.003346684657310115
G001552635	151	9027414	0.0016726827860115863
G001552775	3780	1864672	0.20271661718522077
G001552785	2651	1452805	0.1824745922542943
G001552885	2506	1554324	0.16122764623077301
G001552935	4165	1699053	0.24513655548120042
G001553005	2073	1291020	0.16057071153041783
G001553215	78636	2356603	3.3368369640537674
G001553285	1034	2097249	0.04930268175118929
G001553335	51190	2051242	2.495561225832934
G001553355	415	1594878	0.026020799083064663
G001553545	2768	2688484	0.10295765197040414
G001553625	350	2783374	0.012574666573733894
G001553935	55333	3042917	1.8184196282711622
G001553955	57627	2649217	2.1752464973612957
G001556105	1093	3944349	0.0277105296716898
G001556185	101263	3638934	2.7827655022047666
G001558695	370	5483014	0.006748113355172903
G001558935	3754	5084057	0.07383866860658722
G001559115	40748	2647556	1.5390798154977647
G001559795	302	1463744	0.02063202308600411
G001559865	235	4788776	0.0049073082558048235
G001562055	158	3682892	0.0042901067965066585
G001562415	1711	3096685	0.05525263305760838
G001562425	370	2441185	0.015156573549321333
G001562845	1196	1504624	0.079488297408522
G001564455	1666825	2542486	65.5588664008376
G001564695	734	2853162	0.025725843818191887
G001564995	729	2965910	0.024579302810941665
G001567115	317	4056539	0.007814543382918294
G001567165	344	2189616	0.015710517277915396
G001567185	151	3598636	0.004196034275208718
G001567255	163	3165075	0.00514995695204695
G001567275	553	2963906	0.01865781168498596
G001567405	323	3579879	0.00902265132424867
G001567505	151	2973064	0.005078935401323348
G001567585	330	7389466	0.0044658166097523155
G001570425	334	7388874	0.004520309860474005
G001570525	151	8596380	0.0017565533398942346
G001570625	1515	3193292	0.04744320281389864
G001570905	833	2140935	0.0389082340192486
G001570925	231	2127924	0.010855650859711154
G001571165	182197	5298764	3.438481125032177
G001571285	2013	5046663	0.03988774364367107
G001571305	6790	4907074	0.1383716650696525
G001571365	2935	6702193	0.04379163655836232
G001572725	1712	4922834	0.034776716013580795
G001574395	842	1731255	0.048635238598588884
G001575095	1041	3463897	0.03005285665249284
G001577265	4613	4316152	0.10687760764681133
G001578075	872	5263779	0.01656604504102471
G001578105	762	5036048	0.015130912175578945
G001578185	19189	5521739	0.3475173310437165
G001578205	14556	3878835	0.3752673160884647
G001578645	62173	3110783	1.9986286410848972
G001578805	27312	2191643	1.2461883618819307
G001578875	5660	1717006	0.32964357725016685
G001578885	3591	1677014	0.2141305916348939
G001579845	253	8193889	0.0030876669186023875
G001579945	328	3467246	0.009459957557092863
G001580195	62122	3114506	1.9946020331956336
G001580365	2790	4159723	0.06707177376955148
G001580615	151	3834596	0.003937833346720228
G001582545	251	3408581	0.007363768090005783
G001582555	251	3428211	0.007321603016850479
G001582735	251	3476347	0.007220222837363474
G001583415	838	5349645	0.01566459082798952
G001584185	12702	5730025	0.2216744255042517
G001584645	15628	3768638	0.4146856238248407
G001584725	1154	1622268	0.07113497893073155
G001586165	1855	5011796	0.03701267968608459
G001586195	19819	3991226	0.49656421360253716
G001586215	13604	2737971	0.4968642838072426
G001586255	151	4204359	0.003591510620287183
G001586735	3862	4538192	0.0850999693269919
G001587325	1923	4014814	0.04789761119693216
G001587475	447	3653550	0.012234675863201542
G001587505	710	3952453	0.01796352796605045
G001587675	151	1800700	0.008385627811406674
G001590785	1189	4348721	0.027341372325334276
G001590965	3323	4408888	0.07537047890533849
G001591025	3319	3514782	0.0944297541070826
G001591125	199	5630753	0.003534163192738165
G001591425	1141	4901356	0.023279272103475038
G001591445	1164	5162434	0.02254750375501169
G001591565	2218	3911323	0.056707155098159885
G001591585	1467	5098406	0.028773699073788944
G001591605	1745	3998679	0.04363941191578519
G001591625	1497	4415405	0.033904024659119604
G001591825	1710	4413319	0.0387463494027964
G001592125	150	3503698	0.004281190901727261
G001592185	2277	2331745	0.09765218752479367
G001592855	40609	3561529	1.1402125323140708
G001592935	165	4190948	0.003937056723204392
G001592945	191	4161290	0.004589922836428127
G001592965	209	4481739	0.0046633683933848
G001593005	195	4244736	0.00459392527591822
G001593245	418	4923009	0.008490742145708042
G001594005	1563	3063593	0.05101852628596553
G001594015	151	3001259	0.005031221897210471
G001594145	151	3839191	0.003933120284976705
G001594265	6732	2367908	0.2843015860413496
G001596135	2056	5618041	0.03659638653402494
G001596795	159	4407600	0.0036074053906888105
G001597285	607	4406305	0.013775714572640796
G001598035	12028	2182100	0.5512121350992163
G001598215	4757	4659644	0.10208934416448981
G001598255	810	5820513	0.013916299130334387
G001598375	19188	4837835	0.396623696343509
G001598415	3875	5230517	0.07408445474892826
G001598495	344	2492941	0.013798962751224357
G001598535	32585	4084828	0.7977080063101801
G001598555	2067	6956623	0.02971269249461988
G001598915	415	5538588	0.007492884468026869
G001598935	1073	3264873	0.032864984334765854
G001601575	205	2283720	0.008976582067854203
G001602415	377	3236529	0.011648281229675372
G001602455	731	3387087	0.021581967041295367
G001602485	2822	3205406	0.08803876950376957
G001602535	2651	2699459	0.09820486252986246
G001602545	5343	5174980	0.10324677583295008
G001602605	3489	3245299	0.10750935429986574
G001602975	302	1291413	0.023385237720233574
G001603145	1270	2695636	0.04711318590492188
G001603565	198	2416327	0.008194255164967324
G001603595	151	3073002	0.004913761852416627
G001603695	160	2841512	0.005630805008037974
G001603805	163	2851600	0.0057160892130733625
G001603945	1504	2390892	0.06290539263170399
G001603985	150	4214739	0.0035589392368068342
G001604045	1557	1719046	0.09057349250689045
G001604065	181	1439932	0.01257003802957362
G001604185	12323	3725469	0.3307771451057572
G001604275	224	2612869	0.008572951801257545
G001605965	8536	6301761	0.13545420081783488
G001606005	2239	3862244	0.057971479792576545
G001606025	158	3349464	0.004717172658073053
G001606065	10440	2558890	0.4079894016546237
G001610955	5480	3499337	0.15660109329281519
G001610975	3133	3983435	0.07865071226215566
G001611135	7307	2509570	0.2911654187769219
G001611275	151	3924652	0.0038474748843973935
G001611555	1459	3968731	0.036762380720688805
G001611675	994	4829579	0.02058150410211739
G001611775	4364	2277540	0.1916102461427681
G001611905	1345	6520772	0.020626392089770965
G001612575	765	1749101	0.04373675390957984
G001613465	188	7307441	0.002572720053435943
G001613505	338	7563633	0.0044687519873055715
G001613545	318	4751847	0.006692134658375996
G001617605	18548	3420759	0.5422188467530159
G001617995	1498	3959133	0.03783656674327435
G001618385	2338	3664944	0.063793607760446
G001618685	5925	3474426	0.17053176553479626
G001618865	308	7480314	0.004117474212980899
G001618885	34478	2659676	1.2963233115612578
G001619695	412	2860215	0.014404511548956984
G001620305	16992	5502150	0.3088247321501595
G001623875	49535	6635410	0.7465250828509467
G001624625	179	1405813	0.012732845691425531
G001625015	362	5214057	0.006942770284252742
G001625425	336	1401291	0.023977888960965282
G001626975	1398	1609530	0.0868576540977801
G001626995	1901	1887088	0.10073722052177747
G001627135	1549	2413529	0.0641798793385122
G001627345	151	4174083	0.0036175610307701118
G001630765	10644	3506492	0.30355124152571855
G001631935	215	3088568	0.006961154813492855
G001631965	367	2561070	0.01432994802953453
G001631985	214	2499164	0.008562863421528158
G001632005	216	2562539	0.008429140005283822
G001632025	217	2441179	0.008889147416064122
G001632075	216	2500954	0.008636704233664434
G001632105	217	3087953	0.007027309029638728
G001632125	222	2592247	0.008563998723887037
G001632145	213	2548520	0.00835779197338063
G001632285	12744	1885353	0.6759476872500799
G001632305	20119	5897585	0.3411396359696384
G001632775	193	4446619	0.004340376362355309
G001632805	737	5029817	0.014652620562537366
G001634865	4675	5828901	0.08020379828032763
G001635685	6750	3265246	0.2067225562790675
G001636015	998	2306115	0.04327624598079454
G001636145	1198	2837553	0.04221947572433008
G001636165	11111	2839464	0.39130624653103546
G001636615	441	5256419	0.008389742141941119
G001638255	1067	1451627	0.0735037306415491
G001638565	2047	1440119	0.14214103140087728
G001639025	5802	2346075	0.24730667178159269
G001639665	151	658703	0.022923836691194667
G001640365	612	3860580	0.015852540291873243
G001641695	24365	8681809	0.2806442758646268
G001642655	7411	3134457	0.23643648644725385
G001642875	487	6530941	0.007456812119417401
G001643095	6777	7023017	0.09649698982645208
G001643245	2847	4042934	0.07041915598919003
G001643385	8120	1878101	0.43235161474276407
G001643535	169	1255795	0.013457610517640219
G001643775	8276	2446250	0.3383137455288707
G001644195	1128	4237084	0.026622082545448712
G001644365	235	1172723	0.020038832699623012
G001644445	159	1464578	0.010856369548088255
G001644475	164	996980	0.016449678027643484
G001644605	9998	5012599	0.19945740722527375
G001644955	1162	6122065	0.018980523728513173
G001645185	6285	2956957	0.21254959067717252
G001645205	801	5051380	0.01585705292415142
G001646665	2736	7650280	0.035763396895277036
G001646785	1649	6288527	0.026222357000295935
G001646865	151	5629358	0.002682366266277611
G001647285	174	5118554	0.0033993975642339614
G001647615	62137	3109279	1.9984375799019645
G001647675	13985	3048297	0.45878075528729645
G001648175	945	4387428	0.021538814995938394
G001648575	1323	4679211	0.028273997475215373
G001649505	644	6435925	0.010006331646189165
G001649715	4374	1936447	0.22587759954184133
G001650195	254	5556136	0.00457152236734306
G001650325	1541	3262264	0.04723713347540236
G001651825	876	3433866	0.025510605247846013
G001652405	9929	2334754	0.42526964296880954
G001652465	1449	3168690	0.04572867651931871
G001652485	8216	4992825	0.1645561380581134
G001652565	1418	7354493	0.019280730840317614
G001652585	155	2121132	0.007307418868792701
G001652725	350	3999776	0.008750490027441537
G001653175	1971	2719508	0.07247634498593128
G001653315	302	2337578	0.01291935499050727
G001653335	461	4376707	0.010533033168544296
G001653905	5558	3671530	0.15138103188588956
G001654495	607	7472530	0.008123085487779909
G001654915	903	5088854	0.01774466314026694
G001655685	736	3632867	0.020259481010452628
G001656095	11168	1954451	0.5714136604089844
G001656105	12149	1954897	0.621464967207991
G001656115	10549	1905533	0.5535983895319577
G001656125	11181	1968945	0.5678675635937012
G001656175	11413	1956712	0.5832743909170077
G001656195	9285	1941001	0.47836142279164207
G001656205	9733	1943853	0.5007065863519515
G001656215	13010	1954403	0.6656764239514573
G001656255	10010	1881805	0.531936093272151
G001656275	11254	1900424	0.5921836390195031
G001656285	11369	1880792	0.6044793895337709
G001656335	3342	2171314	0.15391601583188796
G001656375	2784	2110712	0.1318986199917374
G001656385	12039	1955559	0.6156295974705954
G001656415	13779	2092444	0.6585122469227372
G001656425	11856	1948488	0.6084717996723613
G001656455	11287	1889861	0.5972396911730545
G001656475	12072	1885334	0.640310947556242
G001657315	151	8595312	0.0017567715982852047
G001657475	11151	3672993	0.3035943711300294
G001659685	341	6028179	0.005656766330263252
G001660045	576	7766551	0.0074164194634143265
G001660655	2986	1809851	0.16498595740754352
G001660705	535	5881123	0.00909690207125408
G001661595	444	3720157	0.011934980163471595
G001663495	151	2328435	0.006485042528565324
G001663575	929	4186854	0.02218849761658754
G001663675	11669	2852075	0.4091407133402873
G001663835	11838	1848756	0.640322465484899
G001665955	39944	2368640	1.6863685490407998
G001672375	191	6611049	0.002889102773251265
G001673105	177	4801417	0.003686411740534097
